GeneID	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Plastic.rep1	Plastic.rep2	Matrigel.rep1	Matrigel.rep2	Plastic.TPM	Matrigel.TPM
ENSG00000033800	PIAS1	1.4540	3.9610	2.8748	1.3778	1.683E-01	1.876E-01	0.0000	0.0000	3.8897	1.9263	21.67	16.21
ENSG00000180304	OAZ2	1.4540	3.9610	2.8748	1.3778	1.683E-01	1.876E-01	0.0000	0.0000	3.8897	1.9263	92.38	139.68
ENSG00000265967	AC100830.3	1.4540	3.9610	2.8748	1.3778	1.683E-01	1.876E-01	0.0000	0.0000	3.8897	1.9263	0.30	0.31
ENSG00000140795	MYLK3	1.4540	3.9610	2.8748	1.3778	1.683E-01	1.876E-01	0.0000	0.0000	3.8897	1.9263	0.30	0.15
ENSG00000266535	AC008133.1	1.4540	3.9610	2.8748	1.3778	1.683E-01	1.876E-01	0.0000	0.0000	3.8897	1.9263	0.00	0.00
ENSG00000286038	SPDYE13	2.9293	2.2544	1.6337	1.3799	1.676E-01	1.876E-01	0.9963	1.0340	5.8345	3.8526	0.00	0.00
ENSG00000285802	AL450043.1	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.09	0.00
ENSG00000235571	SNX18P14	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000289811	FAM95A	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000289849	ENSG00000289849	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000152409	JMY	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	6.47	2.52
ENSG00000270830	AC022441.3	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000213757	RPS3AP20	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.17	0.60
ENSG00000253522	MIR3142HG	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	47.65	4.25
ENSG00000241345	LOC105375483	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000270413	AL355812.1	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000286946	ENSG00000286946	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.00	0.00
ENSG00000104643	MTMR9	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	3.77	5.82
ENSG00000227351	NANOGP6	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	0.07	0.35
ENSG00000023839	ABCC2	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	29.84	14.49
ENSG00000256061	DNAAF4	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	1.96	1.03
ENSG00000136425	CIB2	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	5.11	5.25
ENSG00000070770	CSNK2A2	1.4494	3.9569	2.8807	1.3736	1.696E-01	1.885E-01	0.0000	0.0000	1.9448	3.8526	60.98	45.00
ENSG00000266015	MIR4309	6.1480	1.2894	0.9416	1.3693	1.709E-01	1.900E-01	1.9926	5.1698	9.7242	7.7053	0.00	0.00
ENSG00000286719	ENSG00000286719	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	0.00	0.00
ENSG00000143164	DCAF6	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	82.61	55.27
ENSG00000173166	RAPH1	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	17.87	7.54
ENSG00000286415	ENSG00000286415	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	0.07	0.03
ENSG00000176049	JAKMIP2	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	0.00	0.11
ENSG00000150753	CCT5	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	196.92	448.98
ENSG00000274209	ANTXRL	1.4563	3.9631	2.9158	1.3592	1.741E-01	1.934E-01	0.0000	0.0000	4.8621	0.9632	0.07	0.00
ENSG00000252524	Y_RNA	1.4471	3.9548	2.9275	1.3509	1.767E-01	1.962E-01	0.0000	0.0000	0.9724	4.8158	0.00	0.00
ENSG00000237515	SHISA9	1.4471	3.9548	2.9275	1.3509	1.767E-01	1.962E-01	0.0000	0.0000	0.9724	4.8158	0.02	0.00
ENSG00000141179	PCTP	1.4471	3.9548	2.9275	1.3509	1.767E-01	1.962E-01	0.0000	0.0000	0.9724	4.8158	31.20	31.01
ENSG00000088367	EPB41L1	4.0037	-1.6506	1.2450	-1.3258	1.849E-01	2.052E-01	6.9740	5.1698	1.9448	1.9263	22.94	9.40
ENSG00000175779	LINC02694	75.8378	0.3189	0.2414	1.3213	1.864E-01	2.068E-01	66.7512	68.2417	80.7107	87.6475	0.00	0.00
ENSG00000138640	FAM13A	55.0982	-0.3794	0.2873	-1.3204	1.867E-01	2.071E-01	69.7400	54.8002	52.5106	43.3422	7.83	3.97
ENSG00000176406	RIMS2	3.9943	-1.6473	1.2552	-1.3124	1.894E-01	2.101E-01	7.9703	4.1359	1.9448	1.9263	0.12	0.00
ENSG00000248049	UBA6-DT	2.9434	2.2446	1.7130	1.3103	1.901E-01	2.109E-01	0.0000	2.0679	7.7793	1.9263	9.54	2.68
ENSG00000054282	SDCCAG8	48.6152	0.3904	0.3008	1.2979	1.943E-01	2.155E-01	44.8329	39.2907	56.4002	53.9369	18.40	16.36
ENSG00000003989	SLC7A2	3.4263	1.8014	1.4091	1.2784	2.011E-01	2.230E-01	0.9963	2.0679	4.8621	5.7790	5.87	1.99
ENSG00000287708	ENSG00000287708	6.2734	-1.1613	0.9170	-1.2664	2.054E-01	2.277E-01	5.9777	11.3736	3.8897	3.8526	0.00	0.00
ENSG00000273520	SPDYE8	4.6586	1.4137	1.1170	1.2656	2.057E-01	2.280E-01	1.9926	3.1019	5.8345	7.7053	0.08	0.00
ENSG00000157600	TMEM164	80.0651	-0.3042	0.2411	-1.2618	2.070E-01	2.295E-01	75.7178	101.3286	70.0141	73.2001	19.35	15.77
ENSG00000153814	JAZF1	131.0844	0.2376	0.1886	1.2594	2.079E-01	2.304E-01	116.5655	124.0758	156.5593	127.1370	33.35	6.14
ENSG00000111276	CDKN1B	8.8357	0.9323	0.7429	1.2550	2.095E-01	2.321E-01	6.9740	5.1698	8.7518	14.4474	50.35	24.75
ENSG00000287474	ENSG00000287474	21.5965	-0.5683	0.4557	-1.2470	2.124E-01	2.353E-01	30.8849	20.6793	15.5587	19.2632	0.00	0.00
ENSG00000177138	FAM9B	32.5528	0.4617	0.3704	1.2466	2.125E-01	2.354E-01	27.8960	26.8831	32.0898	43.3422	0.03	0.00
ENSG00000145348	TBCK	122.1573	0.2358	0.1910	1.2345	2.170E-01	2.404E-01	107.5989	116.8381	131.2764	132.9159	11.22	3.42
ENSG00000228262	LINC01320	350.7821	0.1423	0.1158	1.2292	2.190E-01	2.425E-01	358.6631	308.1216	354.9326	381.4109	51.59	15.19
ENSG00000134717	BTF3L4	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	41.30	33.92
ENSG00000230186	AC246680.1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.13
ENSG00000268074	RPL22P5	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000204501	PRAMEF15	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000228229	AC243961.1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000054116	TRAPPC3	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	41.58	65.96
ENSG00000142687	KIAA0319L	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	40.04	17.24
ENSG00000067208	EVI5	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	13.99	6.32
ENSG00000258910	LINC01956	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000115649	CNPPD1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	40.72	32.28
ENSG00000144567	RETREG2	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	67.89	71.53
ENSG00000154479	CFAP210	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.06	0.03
ENSG00000138380	CARF	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	4.96	0.78
ENSG00000138442	WDR12	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	79.71	113.16
ENSG00000236664	AC011998.3	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000152430	BOLL	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000290093	ENSG00000290093	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.14	0.19
ENSG00000286447	LOC124909397	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.03	0.00
ENSG00000001629	ANKIB1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	48.36	24.26
ENSG00000212450	RNU6-241P	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000291208	ENSG00000291208	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	3.31	0.45
ENSG00000233489	PAXBP1P1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000147459	DOCK5	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	7.19	3.80
ENSG00000287185	ENSG00000287185	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.24	0.07
ENSG00000155897	ADCY8	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.02
ENSG00000104419	NDRG1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	153.60	157.35
ENSG00000104691	UBXN8	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	19.55	26.77
ENSG00000165264	NDUFB6	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	59.55	66.98
ENSG00000235453	SMIM27	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	19.82	18.44
ENSG00000270111	CELF2-DT	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.01
ENSG00000111331	OAS3	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	2.33	6.05
ENSG00000100941	PNN	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	67.05	53.58
ENSG00000258690	AL162464.2	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000156642	NPTN	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	128.45	111.06
ENSG00000259200	LOC105370802	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000141564	RPTOR	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	12.95	11.46
ENSG00000188559	RALGAPA2	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	3.78	1.60
ENSG00000134830	C5AR2	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.05	0.03
ENSG00000269699	ZIM2	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.13
ENSG00000226885	E2F6P3	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000223870	AP000233.1	1.2736	-3.8383	3.1609	-1.2143	2.246E-01	2.472E-01	1.9926	3.1019	0.0000	0.0000	0.00	0.00
ENSG00000140945	CDH13	105.5718	-0.2537	0.2093	-1.2124	2.254E-01	2.480E-01	103.6138	126.1437	90.4349	102.0948	0.00	0.00
ENSG00000164542	MATCAP2	8.9622	-0.8875	0.7325	-1.2116	2.257E-01	2.483E-01	13.9480	9.3057	7.7793	4.8158	5.60	3.44
ENSG00000232463	RPL13P7	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000197056	ZMYM1	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	7.19	2.36
ENSG00000236021	COP1-DT	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.05	0.16
ENSG00000249142	TMEM183AP2	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000211745	TRBV4-2	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000165694	FRMD7	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.03
ENSG00000136897	MRPL50	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	3.47	6.21
ENSG00000136870	ZNF189	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	2.98	1.84
ENSG00000169126	ODAD2	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.03	0.00
ENSG00000199282	LOC124900344	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000202151	RNY4P28	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000259124	AC008050.1	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000100796	PPP4R3A	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	36.76	41.92
ENSG00000100565	LRRC74A	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000171916	LGALS9C	1.2830	-3.8479	3.1820	-1.2092	2.266E-01	2.487E-01	0.9963	4.1359	0.0000	0.0000	0.00	0.00
ENSG00000284989	AL451062.3	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000132680	KHDC4	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	33.49	20.98
ENSG00000207475	SNORA80E	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000158488	CD1E	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000142973	CYP4B1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000128656	CHN1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	5.53	3.48
ENSG00000188729	OSTN	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000218336	TENM3	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	17.19	5.40
ENSG00000250159	PKD2L2-DT	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.73	0.24
ENSG00000145700	ANKRD31	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.09	0.00
ENSG00000153914	SREK1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	37.45	30.09
ENSG00000146540	C7orf50	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	93.21	90.53
ENSG00000285725	AC004967.2	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	4.33	2.54
ENSG00000284707	AC079781.5	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	1.83	1.06
ENSG00000243554	CCZ1P1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	3.19	4.55
ENSG00000136206	SPDYE1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.90	0.26
ENSG00000290545	INTS4P1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.62	0.00
ENSG00000164669	INTS4P1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.31	0.00
ENSG00000236362	GAGE12F	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000270971	REXO1L8P	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000225725	FAM66E	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.09	0.00
ENSG00000075891	PAX2	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.17	0.02
ENSG00000258561	AL359232.1	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.48	0.21
ENSG00000252065	RNU6-864P	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.00	0.00
ENSG00000222036	POTEM	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	0.03	0.06
ENSG00000089737	DDX24	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	74.58	152.82
ENSG00000134775	FHOD3	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	2.54	0.69
ENSG00000101464	PIGU	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	15.45	14.15
ENSG00000167491	GATAD2A	1.2642	-3.8286	3.1774	-1.2049	2.282E-01	2.494E-01	2.9889	2.0679	0.0000	0.0000	82.54	75.89
ENSG00000248752	AC010235.1	81.0866	0.2840	0.2356	1.2054	2.280E-01	2.494E-01	67.7475	78.5813	83.6280	94.3896	0.04	0.00
ENSG00000279208	CR381653.2	3.9279	1.5101	1.2655	1.1932	2.328E-01	2.544E-01	0.9963	3.1019	5.8345	5.7790	23.79	12.89
ENSG00000183579	ZNRF3	2.6910	2.0869	1.7605	1.1854	2.358E-01	2.577E-01	0.0000	2.0679	2.9173	5.7790	1.30	2.46
ENSG00000226640	AL357793.1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000228255	AC096639.1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000144357	UBR3	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	11.07	11.49
ENSG00000241532	AGGF1P3	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000289986	ENSG00000289986	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000146143	PRIM2	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	5.37	4.56
ENSG00000145979	TBC1D7	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	170.72	228.59
ENSG00000215022	LOC100130357	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	5.77	1.66
ENSG00000146910	CNPY1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.03
ENSG00000147231	RADX	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	9.38	4.07
ENSG00000156504	PABIR2	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	17.02	8.77
ENSG00000172943	PHF8	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	11.45	11.91
ENSG00000274343	AC232323.1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000286542	ENSG00000286542	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.17	0.00
ENSG00000229613	LINC01501	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.03	0.00
ENSG00000171681	ATF7IP	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	11.98	5.98
ENSG00000132970	WASF3	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	20.61	7.51
ENSG00000236277	NIPA2P5	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000237001	WASF3-AS1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.07
ENSG00000286040	ENSG00000286040	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000253303	IGHVIII-82	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000008838	MED24	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	29.90	37.01
ENSG00000274736	CCL23	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.00	0.00
ENSG00000197818	SLC9A8	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	7.36	3.13
ENSG00000100150	DEPDC5	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	5.61	4.53
ENSG00000285404	Z82190.2	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.27	0.00
ENSG00000224905	AP001347.1	1.2548	-3.8188	3.2315	-1.1818	2.373E-01	2.582E-01	3.9851	1.0340	0.0000	0.0000	0.55	0.16
ENSG00000180116	REDIC1	1.9415	2.7425	2.3215	1.1814	2.375E-01	2.584E-01	0.9963	0.0000	2.9173	3.8526	0.00	0.00
ENSG00000134490	TMEM241	5.9961	-1.0687	0.9250	-1.1553	2.479E-01	2.697E-01	7.9703	8.2717	3.8897	3.8526	10.54	4.94
ENSG00000289601	ENSG00000289601	10.9405	-0.7334	0.6461	-1.1351	2.563E-01	2.788E-01	15.9406	11.3736	7.7793	8.6684	0.00	0.00
ENSG00000077157	PPP1R12B	1.2109	3.6972	3.2806	1.1270	2.597E-01	2.817E-01	0.0000	0.0000	2.9173	1.9263	7.10	2.37
ENSG00000243347	LINC02045	1.2109	3.6972	3.2806	1.1270	2.597E-01	2.817E-01	0.0000	0.0000	2.9173	1.9263	0.00	0.00
ENSG00000244650	AC025566.1	1.2109	3.6972	3.2806	1.1270	2.597E-01	2.817E-01	0.0000	0.0000	2.9173	1.9263	0.00	0.00
ENSG00000085563	ABCB1	1.2109	3.6972	3.2806	1.1270	2.597E-01	2.817E-01	0.0000	0.0000	2.9173	1.9263	1.81	1.91
ENSG00000188877	POTEA	1.2109	3.6972	3.2806	1.1270	2.597E-01	2.817E-01	0.0000	0.0000	2.9173	1.9263	0.00	0.00
